FixedEffect,P
-0.8476080190979843,0.017639894619853262
-0.7997362321478366,0.052736973789347594
-0.48071149473198754,0.18784050979929562
-0.9270933589171284,0.03660043591538253
0.003517543014763161,0.9924561803246335
-1.1020911938345272,0.003651898678056698
-0.09782201288283224,0.7998589272924124
0.03016771894400257,0.9375242552945956
-0.7046147586085931,0.064217833813157
-0.886479672089746,0.042892413071744274
-0.8999357031082812,0.026922994531864888
-0.7791640996778808,0.03176982985431012
-0.9375062769424977,0.01249205139302902
-0.35856777517045557,0.3403667930691486
-0.6424874623616519,0.14004410546642668
-0.7338536158306643,0.08924175651119293
-0.5805638146771628,0.10575510642545159
-0.4261355506241169,0.21781302749372136
-0.18260091131581524,0.6147262565472431
-0.5895435199337687,0.11243334093089169
-1.4359428190770736,6.874524168131461e-4
-1.2509060780029697,0.010516372248640424
-1.0447174997205897,0.01598929102091303
-0.2859913007193145,0.45397415344677355
-0.5516834553547615,0.1266868247472432
-0.3570137507163575,0.348223316529692
-0.5743913662255727,0.07554775918162007
-0.8319152686493515,0.04075483841096806
-0.6488216297916172,0.10269712467712966
-1.2130084863544803,0.01754146694638005
-0.9233866542890233,0.023256779334721252
-1.0313132717024918,0.015761285756539966
0.08689733148969565,0.81665454025836
-0.5061207470699371,0.21438231006835115
-0.961946257944242,0.016707802209289222
-0.8743137012436094,0.04081925491911819
0.036729321169044905,0.9444520612590592
-1.1467931678592858,0.008162467134984435
-0.2818939697556381,0.45402841843272723
-0.7213915506588244,0.04859077543017676
-0.7973358570958892,0.04666660362127718
-0.5579743401588847,0.10703223588526857
-0.5525492178931382,0.14899047923204103
-0.5559750025443204,0.1013374556735908
-0.41166374693661045,0.23170072390103943
-0.21810571645687837,0.5687520224296625
-0.9810663693185427,0.01884037069953127
-0.1491505639434994,0.6817544159934972
-0.3355475350791398,0.37744317774306757
-0.49332386285761187,0.2011441476547136
-0.4376414455672494,0.21287697566344432
-0.8513806566571751,0.054635912706923855
-0.8623247171036564,0.08355263455965288
-0.18312652847012817,0.6063575357611601
-1.1023038810055446,0.024191537236997847
-0.45915041016054653,0.3842983152902171
-0.42712224971402546,0.2516903400187677
-0.48323715063581985,0.3176212901760815
-0.5443697336997662,0.15000106943813366
-0.8433451370916574,0.030896894887628545
-0.027255816441956526,0.9420457032342413
-0.5937603191766759,0.10753788225586387
-0.16630423826255492,0.6437920075959876
-0.8996886886900392,0.024095070214944676
-0.34232145366181954,0.33551760484454235
-0.5057304880148257,0.1569029454612242
-0.5813442196546778,0.11840328521747637
-0.3695895346377277,0.33500058380737413
-0.775007334004074,0.060135874032523996
-0.5417421027010898,0.10691676544467543
-0.42632566591549864,0.24258528565906287
-0.8139116053791747,0.059329220507362605
-0.007196925020765885,0.9849268067496365
-0.9403511985302113,0.0213554118417428
-0.7876796199383095,0.06034549456761323
-0.5129653372795583,0.14680351101621333
-0.8433761316487647,0.04003977690293309
-0.7123924339460591,0.08683473272979854
-0.2201623630584866,0.5451532251810922
-0.8345479169045966,0.01959043101948448
0.04825648339739868,0.9086805271435807
-0.2627395957434987,0.48803080455854225
-0.6662421953604473,0.0887718294648007
-0.3475555521236151,0.3637026434288623
-0.8100812008218785,0.02965941611619978
-0.19457494130348096,0.5986754630832716
-0.45033599407246977,0.2419172397960402
-0.837990336446694,0.0469831965713402
-0.3171095710088374,0.4337357774690918
-0.4988965506087126,0.1784438992354621
-0.9436421709164861,0.01378314364863577
-1.4780232503775708,3.3906077180099206e-4
-0.23082800646994547,0.538511088003706
-0.4302715810245667,0.33445808769250895
-0.8291019134031627,0.04382310738134427
-0.4891909646580863,0.18689484970865824
-0.9871976105923471,0.01859514674697851
-0.28659581044104243,0.47305461236219765
-1.1112766683852955,0.005528280795241398
-0.5102687824906229,0.21416132973887483
-0.9881252776175113,0.012297385319211622
-0.6766534085585335,0.05341183153745566
-0.7304129227508724,0.056986099926267096
-0.4009027348693898,0.23419844732438488
-0.3032714731289767,0.42986348230077726
-0.5819864517135922,0.10134234800971172
-0.36937012148244,0.3501638667528087
-0.7095930430587504,0.07361324466547903
0.1219635975165065,0.7464602290462152
-0.31172269208532516,0.3898167000158267
-0.27226623877412237,0.49101947336686896
-0.8355714722209692,0.058024987236383496
-0.5653957367646808,0.14000191770397163
-1.1157559809408182,0.0039260147289473515
-0.5535987457684557,0.1724354172039549
-0.5456833474746701,0.17009981743724248
-0.6701143822331934,0.05447231677257113
-0.5406540394202647,0.2308005578392472
-0.5862544527533486,0.11315176529906228
-1.0304941807191599,0.009891506562958651
-0.8773740855744325,0.0365756290363616
-0.8390851079753497,0.03767181906367708
-0.8979692868523385,0.02143662259164363
-0.3931908844417389,0.2497138331464525
0.07745582339520153,0.8411781252667011
-1.0062379371724384,0.01697558618711936
-1.0501048410061051,0.004528724437105689
-0.693442335471606,0.0667430323432672
-1.0282333455479202,0.006911157031908837
-0.02628308522324288,0.9510954835506269
-0.36757912262935244,0.35971197141372635
-0.4993188714467655,0.168580196833397
-0.5496218458767979,0.12100604409852803
-0.8229220682695096,0.05685087283548927
-0.7755432273740528,0.03044676214978342
-0.4547899474138922,0.20576564048492177
-0.7179960902920599,0.07533774305558949
-0.7598278881342759,0.05087333934230202
-0.17172158399692933,0.6590508549645117
-0.6749435784418603,0.0759836535654649
-0.8056768540253728,0.04137544633717741
-0.7338622905686156,0.08646033836688075
-0.09511213154149167,0.7864309338541966
-1.4989471875674114,0.005444989333733411
-0.7770282769846975,0.15989394974248786
-0.7268121569624515,0.07048780147380486
-1.0093308168456872,0.024824600618447632
-0.658988508407745,0.06382095859433166
-0.4697172119824611,0.2858958091843165
-0.5953123368398947,0.18654297680507018
-0.6029804296583776,0.08457485928696254
-0.5752803579662814,0.12444450732724587
-1.125961855185111,0.0033524334464746825
-1.3956029351549188,0.0010411873505577205
-0.5477823617712015,0.20131754664001467
-1.7739601355141912,8.676040724665955e-5
-0.2263752142883417,0.4945065194436699
-0.5173368105658483,0.19195954521067904
-0.6051869324737197,0.11137428216189706
-0.42607960174754367,0.2550635708163488
-0.4610652406084125,0.19212799750618792
-0.6226752716339111,0.10358705044562205
-0.6215819801003792,0.13151500045939762
-0.9178032970549068,0.018302145635469586
-0.25911335784662637,0.5351674668115616
-0.7587065094852777,0.09818088222451314
-0.7668752333629516,0.08406998290465618
-0.9593608942665929,0.04163829106738529
-0.8740455108824948,0.025046451595637932
-1.1920971465627441,0.003891630960945951
-0.5239311166285857,0.14698891221378396
-0.6690262066037496,0.07917659467174534
-0.36911579328826044,0.29457889246527497
-1.117267851479593,0.005556099181253016
-1.0434245856478668,0.007799459256522595
-0.8411288164491781,0.05301958975342248
-0.47559492011668525,0.19739121977328528
-0.6576999348659628,0.0720440573000947
-0.6409393191025652,0.07412818061369872
-1.2637785869918559,0.003598831949148826
-0.0643098683048741,0.8818675674217487
-1.0475769237144648,0.010606111470636514
-0.6356090692437316,0.12996208710725718
-0.8984076563792085,0.034699467229009226
-0.6067868082522259,0.10538166161309469
-0.5682669873416828,0.1481986537421855
-1.5375094457749665,1.7583441411452393e-4
-0.5139855017614656,0.20171718091883947
-0.7264139981400181,0.04278741979308795
-1.019275665365773,0.007372695862609264
-1.1350160055257794,0.026651545435172355
-0.9422559206548767,0.018217194902278425
-0.4410924562076549,0.23380048615614518
-1.787723338379761,5.833031865901143e-4
-0.030160383785930195,0.937483809670385
-0.7866054336422871,0.02029536626079572
-0.26632180614555434,0.5239515014081082
-0.2720793597261817,0.49584664172135945
-0.34089606767182373,0.43843079193366735
-0.23558486009098273,0.525321380189813
-1.054893775820673,0.013721299556144088
-0.434738061176023,0.2628821144560579
-0.23647168533970686,0.5095823406625759
-0.5980885300183336,0.12681778587244913
-0.5499195071747961,0.13088976821709808
0.033420321202835994,0.9355605396453609
-0.8210016705936511,0.036949239268960814
-0.5818202682475795,0.12416019839479707
-0.5399344380533213,0.1594105783076668
-0.46174589314132236,0.21113499258966897
-0.05299791461006898,0.88327308910842794
-1.3182121678081624,0.002464588187052317
-0.8053950270070134,0.025867456868488615
-0.8364927707400257,0.029802809789372765
-1.241654911593256,0.0066549811298929505
-0.7841528480807434,0.034699936171461936
-0.5915201939550838,0.09639157130805732
-0.48338735199237404,0.16941547748926736
-0.8008957483657001,0.04902939771523237
-1.4625169509939213,0.009894436975701176
-0.9245373244412701,0.024773496630039287
-1.6940173287998967,2.782578307353046e-4
-0.6548872425191364,0.08115477153868766
-0.6169361735166182,0.11681087431461046
-1.1559285488683686,0.00960736913621372
-0.6414046516998002,0.06303268310736997
0.21781326144852667,0.5738300802375071
-0.9774516770958628,0.014384397721033499
-0.5102270660703773,0.19520672921259333
-0.5259785407597977,0.12540021022154732
-0.7637337736423175,0.059179714841576525
-0.6258615546721729,0.10408006172136756
-0.8465752738575213,0.038166936886799924
-0.23663244376235426,0.5063109760913818
-0.5539760249396518,0.1999827630635527
2.8173474453547473e-4,0.9993724570741853
-1.085260573493259,0.009200261013805259
-0.07339689912952915,0.8608347284438072
-1.3188316235895765,0.0039640934871006395
-0.5612902295787129,0.16542910587778992
-0.4565730005741062,0.2556033491790268
-0.32074501962161867,0.38101750451295213
-0.2157328452313972,0.6198102969134822
-0.4482614701677856,0.26725130204440245
-0.20617253214781525,0.6103241933846286
-0.6227151136120775,0.08941074060148577
-0.8057515763211627,0.041671789538051805
-1.1769322120825048,0.003482821524404229
-0.989130175086338,0.016549980326531627
-0.24892939039485207,0.5235846537054798
-0.33254436730287135,0.4080938100978602
-0.5961043093020579,0.10456355219355709
-0.35059014681503886,0.37832304691483976
-0.41818232920836373,0.2772879016375669
-0.7246279168701774,0.05046134384641048
-0.7028577990551139,0.054587353502530585
-1.6958464091327752,2.8393066470137776e-4
-1.414555321188516,6.293759479899702e-4
-0.6793391739078255,0.13980063823920177
-0.6466820801077319,0.08136853403643622
