sc.norm_deg_sp_1,sc.norm_deg_sp_2,type,connected,id_pair,network_id,species_1,species_2,subtype,cond__,estimate__,se__,lower__,upper__
-0.6757243134848478,2.6751564324249637,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9781171742831747,0.019928190147281002,0.7762140044210595,0.9972062173187801
-0.6757243134848478,2.718580529565908,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9795251733333988,0.018696601531785186,0.7881446147816222,0.997401942469427
-0.6757243134848478,2.762004626706852,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9808322902632549,0.017515788383832404,0.799747900613496,0.997583988213996
-0.6757243134848478,2.805428723847797,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9820758968295362,0.01640904470262017,0.8108843205368103,0.9977529608390631
-0.6757243134848478,2.848852820988741,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9832539143845,0.015332484023197729,0.8210769560636019,0.9979037852632047
-0.6757243134848478,2.892276918129686,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9843471481675767,0.014357503182816315,0.8311346810316169,0.9980447113772922
-0.6757243134848478,2.93570101527063,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9853975268075513,0.013389163936206526,0.8407417204464273,0.9981760318992818
-0.6757243134848478,2.979125112411575,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9863497082726722,0.012520240479993842,0.8499008964040191,0.9982982825890211
-0.6757243134848478,3.022549209552519,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9872502377224982,0.011707587125591366,0.858706120109867,0.998412483813102
-0.6757243134848478,3.065973306693463,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.988063209588695,0.010974979376995039,0.867357443487393,0.9985191332629098
-0.6757243134848478,3.109397403834408,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9888591037445904,0.010242208007194425,0.8757974476787643,0.9986185062786634
-0.634208098172167,-1.189588213119096,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.09736781086845618,0.08355893144948569,0.008845403597849674,0.4602115089988092
-0.634208098172167,-1.1461641159781515,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.10340359189401319,0.08839824371271182,0.009539477697006258,0.4770962668103487
-0.634208098172167,-1.102740018837207,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.10981470554040837,0.0932622142921525,0.010287814811198155,0.4940335348215318
-0.634208098172167,-1.0593159216962627,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.11677748249336214,0.09853774185802368,0.011032880461917896,0.5109845080520166
-0.634208098172167,-1.0158918245553181,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.12421827370673719,0.10405532808546915,0.01176031765656215,0.5279102558199986
-0.634208098172167,-0.9724677274143736,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.1318794868074969,0.10964001347533223,0.01262326854134792,0.5447720787089317
-0.634208098172167,-0.9290436302734291,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.14000492249663393,0.11509557366341848,0.013469296325571076,0.5615318610416835
-0.634208098172167,-0.8856195331324845,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.14831860890374537,0.12093419071337795,0.014286847212245725,0.5781524120754278
-0.634208098172167,-0.8421954359915401,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.15712301674261825,0.12698633946113352,0.015267400917088716,0.5945977895026968
-0.634208098172167,-0.7987713388505957,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.16646329122101178,0.1335663349609177,0.016288999860757623,0.6108335994203739
-0.634208098172167,-0.7553472417096512,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.17608790827543033,0.1397958637279443,0.017500936163231194,0.626827267680595
-0.634208098172167,-0.7119231445687066,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.18603077517886826,0.14653957529540856,0.01867061877096152,0.6427041782159401
-0.634208098172167,-0.6684990474277621,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.1965885134122685,0.15289814424282552,0.01991689818798589,0.6585591145992651
-0.634208098172167,-0.6250749502868177,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.20749624038363457,0.15978078433878742,0.02124457249005893,0.6740672854447602
-0.634208098172167,-0.5816508531458732,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.21886740592618179,0.16605702592296534,0.022721801622347916,0.6892034975617124
-0.634208098172167,-0.5382267560049288,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.2312919562182996,0.17310615827958306,0.024308448022135554,0.703945514260696
-0.634208098172167,-0.4948026588639842,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.2439752818755587,0.1798871490399266,0.025995797738120174,0.7182741061813301
-0.634208098172167,-0.4513785617230397,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.2567277594399199,0.18555158206448957,0.02774122319635003,0.7312175899957956
-0.634208098172167,-0.4079544645820953,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.2702305348617797,0.19205023321791845,0.029600280139936343,0.7429055781565768
-0.634208098172167,-0.36453036744115075,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.2837347438713355,0.19840870014977433,0.03158280467708637,0.7556427584386596
-0.634208098172167,-0.32110627030020633,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.29747301287428984,0.2043813536482309,0.03369426925959465,0.7679331627115173
-0.634208098172167,-0.2776821731592618,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.31225056281922836,0.21013342886077566,0.03594166802255533,0.7797811986250663
-0.634208098172167,-0.23425807601831727,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.3273136698363668,0.21503081632908788,0.03855528682603947,0.791188800633353
-0.634208098172167,-0.19083397887737286,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.34268418868927375,0.22063319807684792,0.04112904006035492,0.8021553835434923
-0.634208098172167,-0.14740988173642822,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.35820506018116255,0.22615548690304849,0.043965150793529424,0.8125329323966055
-0.634208098172167,-0.10398578459548391,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.37388619915805565,0.23026265673287755,0.046872944941069264,0.8221810505162045
-0.634208098172167,-0.06056168745453938,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.39019380686138805,0.23367982752721594,0.04986598759823614,0.8324586360850388
-0.634208098172167,-0.017137590313594853,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.4071398673835144,0.23774740183547316,0.0531378848321812,0.8417444963349369
-0.634208098172167,0.026286506827349676,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.42387239623818895,0.24009343414565182,0.05652757361820107,0.8506645300714233
-0.634208098172167,0.0697106039682942,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.4405898741009191,0.2424868120082599,0.06012256878448532,0.8594789135496119
-0.634208098172167,0.11313470110923851,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.4578809002131492,0.2438206646169903,0.06393524441449314,0.8678048551306328
-0.634208098172167,0.15655879825018304,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.4743947649487508,0.24485248138150417,0.06819641141125667,0.8756499018834989
-0.634208098172167,0.19998289539112757,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.49175699058120914,0.24542994727613174,0.07289781706114115,0.8830921054001742
-0.634208098172167,0.2434069925320721,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.5088255171141112,0.2459052823044216,0.07762912818215605,0.8901415116969986
-0.634208098172167,0.2868310896730166,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.5257870292813572,0.24579411473532323,0.08257126379218932,0.8966681224195004
-0.634208098172167,0.33025518681396093,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.5429768061501283,0.24550323689944972,0.08781871180735128,0.9026684484129737
-0.634208098172167,0.37367928395490546,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.5604088004445014,0.24393070045887116,0.09360678913526399,0.9083559319750312
-0.634208098172167,0.41710338109585,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.5772548342144731,0.24174034202200495,0.09973529052285782,0.9137409684899289
-0.634208098172167,0.4605274782367945,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.5935335409314402,0.23851722100324388,0.10596089496452435,0.9188528882667076
-0.634208098172167,0.503951575377739,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.6103026722243448,0.23463404736193494,0.11306712161482574,0.9238449178808406
-0.634208098172167,0.5473756725186834,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.6264367911192372,0.23124322415358353,0.12030860073628315,0.9285537245272856
-0.634208098172167,0.5907997696596279,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.642098356978974,0.22626504740267023,0.12795013582623,0.9329924939466727
-0.634208098172167,0.6342238668005724,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.6574503624840833,0.2207179454304845,0.1357223705300688,0.937174151866159
-0.634208098172167,0.6776479639415169,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.6726588754696897,0.2146192183263481,0.14381707873200836,0.9412861560431499
-0.634208098172167,0.7210720610824615,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.6876155851934908,0.2088926121796656,0.15247631997140154,0.9451883123068378
-0.634208098172167,0.764496158223406,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.701949060575451,0.20241947396659143,0.16130020652128665,0.9486092886210523
-0.634208098172167,0.8079202553643503,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.716149068482256,0.1965273439290586,0.17075404009921372,0.9518184448880793
-0.634208098172167,0.851344352505295,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.729436965914297,0.1903102234530483,0.18034971109362893,0.9548367312708629
-0.634208098172167,0.8947684496462396,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.7426284896469226,0.1836866636009595,0.19036083470090281,0.9576788797824511
-0.634208098172167,0.9381925467871837,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.7553475899223582,0.1769143400067193,0.2009290797296487,0.9604846220876665
-0.634208098172167,0.9816166439281282,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.7675510382823176,0.17038248067983316,0.21193693950129266,0.9629680149037582
-0.634208098172167,1.0250407410690727,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.7794897037302435,0.1637798134068339,0.2233792788909492,0.9654247401268202
-0.634208098172167,1.0684648382100173,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.791046851801422,0.15715941652206636,0.23526792394530377,0.9677425812607184
-0.634208098172167,1.1118889353509618,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.8020159822745122,0.15071777935954386,0.24763401519579906,0.9698554659182109
-0.634208098172167,1.1553130324919063,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.8130761876310337,0.14441598927324362,0.26093500351308435,0.971785655812354
-0.634208098172167,1.1987371296328508,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.823149540145177,0.13795891009408223,0.2746409823534181,0.9735862704747651
-0.634208098172167,1.2421612267737954,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.8332126398699149,0.13168419865224587,0.2877615265900392,0.9753167023127186
-0.634208098172167,1.28558532391474,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.8422088629582296,0.1256266409976519,0.3012485772565299,0.9769127420157941
-0.634208098172167,1.3290094210556844,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.8514297532099968,0.11920925726339303,0.31530892260753046,0.9784113094760762
-0.634208098172167,1.3724335181966285,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.8601374649261984,0.11321473962687155,0.3299873704931764,0.9798104161170532
-0.634208098172167,1.415857615337573,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.8682653376919651,0.10786628934931701,0.34500483217374617,0.9811199386803809
-0.634208098172167,1.4592817124785176,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.8758700219871054,0.10284094921907742,0.3603381760393267,0.9823460494781849
-0.634208098172167,1.502705809619462,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.8830192267037924,0.09737335745629097,0.37596352752202555,0.9834950916527223
-0.634208098172167,1.5461299067604066,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.8898297506742332,0.0923655675185985,0.39188086923254895,0.9845719778936168
-0.634208098172167,1.5895540039013512,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.8964306647784243,0.08740680529334972,0.4080314943765632,0.9855770675116304
-0.634208098172167,1.6329781010422957,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9025762138936997,0.08275161539374033,0.42438324197952865,0.9864747716432332
-0.634208098172167,1.6764021981832402,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9085300342823819,0.07800410395294911,0.4411970789418479,0.9874001867336095
-0.634208098172167,1.7198262953241847,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9142474802626837,0.07338994139026771,0.4585294972997404,0.9882266483776677
-0.634208098172167,1.7632503924651293,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9194360394647596,0.06939570599720661,0.4759628558512151,0.9890381281802368
-0.634208098172167,1.8066744896060738,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9243872076448139,0.0653804189051566,0.4934549845875807,0.9897855039280002
-0.634208098172167,1.8500985867470179,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9290641570414504,0.061468127306454616,0.5101384868410191,0.9904451391330237
-0.634208098172167,1.8935226838879624,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9334111492824864,0.05795654292713747,0.5265692880792733,0.991061856783623
-0.634208098172167,1.936946781028907,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.937725234422129,0.05446442472238795,0.5429427454580408,0.9916380943618254
-0.634208098172167,1.9803708781698515,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9416477503595694,0.05118014136395945,0.5601383440348309,0.9921774753508367
-0.634208098172167,2.023794975310796,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9451899759043834,0.048201569976057804,0.5772088800865844,0.9926823204919667
-0.634208098172167,2.0672190724517403,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9486731591949348,0.04527390953059764,0.5939432804908398,0.9931776320999393
-0.634208098172167,2.1106431695926853,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9519218578510947,0.04256117639377579,0.6104236256583057,0.993641644838385
-0.634208098172167,2.1540672667336294,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9548719540372121,0.04000077161059202,0.6271239709580259,0.9940322931130643
-0.634208098172167,2.1974913638745743,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9576988673287372,0.03761111183451844,0.6432750005600416,0.9944320803414585
-0.634208098172167,2.2409154610155184,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9603065286587795,0.035343978127907925,0.6590438995940093,0.9948079349752901
-0.634208098172167,2.2843395581564625,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9627983815991971,0.033178923973738866,0.6743435242676086,0.9951439329138229
-0.634208098172167,2.3277636552974075,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9651813465706084,0.031101464758462358,0.6891230036236066,0.9954626106982367
-0.634208098172167,2.3711877524383516,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9673871911363745,0.029210496271351746,0.7026569565161078,0.995763725640456
-0.634208098172167,2.4146118495792965,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9694813423223141,0.027396322436241006,0.7158446624211796,0.9960449368803094
-0.634208098172167,2.4580359467202406,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9715151896332579,0.025650813028562074,0.7286733226443052,0.9963075498707687
-0.634208098172167,2.5014600438611856,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9733756020569209,0.024026021686407575,0.7411369512805123,0.9965779347193721
-0.634208098172167,2.5448841410021297,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9751064484967871,0.02251382063890614,0.7537784976713456,0.996817029135245
-0.634208098172167,2.5883082381430746,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9766814856240897,0.021121220661647695,0.7658118099754938,0.9970144370975499
-0.634208098172167,2.6317323352840187,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.978209412857164,0.01981873987730518,0.7777304010403822,0.997199633542695
-0.634208098172167,2.6751564324249637,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9796130537703267,0.01856890436392652,0.7892869848460706,0.9973816322158321
-0.634208098172167,2.718580529565908,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9809306767533421,0.01738483930822822,0.8006830368500196,0.9975555433971006
-0.634208098172167,2.762004626706852,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9821941695513091,0.01627791073157273,0.8114765981753526,0.9977179297902437
-0.634208098172167,2.805428723847797,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9833383815573735,0.01525211011716719,0.8217749244592878,0.997869551732829
-0.634208098172167,2.848852820988741,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9844145191567011,0.014269222188368716,0.831629583689938,0.9980210909284546
-0.634208098172167,2.892276918129686,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9854348981525586,0.013355332912463871,0.8410459599199435,0.9981595744752104
-0.634208098172167,2.93570101527063,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9863753615409817,0.012500698432192231,0.8500306728374126,0.998279870735088
-0.634208098172167,2.979125112411575,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9872575490438866,0.011707400725656458,0.8580325665997351,0.9983978754156809
-0.634208098172167,3.022549209552519,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9880713076966041,0.01097345227055177,0.8667201504033094,0.9984983143102113
-0.634208098172167,3.065973306693463,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9888483311756967,0.01027034339958309,0.8744918941831666,0.9985956697614282
-0.634208098172167,3.109397403834408,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.9895663957342541,0.009621326264333353,0.8819338928791634,0.9986944838155623
-0.592691882859486,-1.189588213119096,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.10733994348755166,0.09116193670493557,0.009911810575481314,0.4855808181237062
-0.592691882859486,-1.1461641159781515,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.11389341183924256,0.09624940981861627,0.010615418320380373,0.5024574402236717
-0.592691882859486,-1.102740018837207,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.12080812491034293,0.10140180596937202,0.01134998096993233,0.5193284521579374
-0.592691882859486,-1.0593159216962627,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.12818563100783156,0.10666370133066384,0.01211973703753739,0.5361339461191919
-0.592691882859486,-1.0158918245553181,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.13602827152333544,0.11251168175689376,0.012971109768939983,0.5528548717643497
-0.592691882859486,-0.9724677274143736,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.14414188340862572,0.1179391209687643,0.013863177754926913,0.5694986181617406
-0.592691882859486,-0.9290436302734291,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.1528662897166212,0.12408511992404685,0.014817361134109554,0.5863470232586565
-0.592691882859486,-0.8856195331324845,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.16188674134408937,0.13030786920554674,0.01582868363539833,0.6029957106212304
-0.592691882859486,-0.8421954359915401,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.17147480375300306,0.1370644251775821,0.01683773632785214,0.6194092634003981
-0.592691882859486,-0.7987713388505957,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.1812165028428408,0.1431797152426673,0.017972399674603217,0.6355543610958406
-0.592691882859486,-0.7553472417096512,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.1913294204366948,0.1499162065936731,0.019315635089466168,0.6514000208504046
-0.592691882859486,-0.7119231445687066,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.20211323664355646,0.15673655228501948,0.020639779254289333,0.6669177970713928
-0.592691882859486,-0.6684990474277621,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.21347503295768674,0.16355265100793784,0.022049972129489843,0.6820819375705612
-0.592691882859486,-0.6250749502868177,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.22494972535128194,0.1695897864784961,0.02350709459985908,0.6968694956197422
-0.592691882859486,-0.5816508531458732,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.2373418361519647,0.17669003980616016,0.025056881491822836,0.7112603104547888
-0.592691882859486,-0.5382267560049288,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.24996577586376656,0.18282109147872452,0.026706055973181115,0.7250618484974377
-0.592691882859486,-0.4948026588639842,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.26293196626477844,0.18852417991486164,0.028490157866976278,0.7365476805244082
-0.592691882859486,-0.4513785617230397,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.27571810704813393,0.19437824904529125,0.030452722312958338,0.7481312495726015
-0.592691882859486,-0.4079544645820953,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.2895979609040783,0.20083490662765782,0.03254595844673531,0.7606190284039525
-0.592691882859486,-0.36453036744115075,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.3033641583127917,0.20619700662199392,0.034777925175676766,0.772675790530434
-0.592691882859486,-0.32110627030020633,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.3182117325220124,0.2120771665764328,0.03716046174551063,0.7842910942252153
-0.592691882859486,-0.2776821731592618,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.3333635059387746,0.21722937930995434,0.03970430319974326,0.795463655052204
-0.592691882859486,-0.23425807601831727,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.3489522966191105,0.22287441656692206,0.042410753678368024,0.8062005129053378
-0.592691882859486,-0.19083397887737286,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.3647021786235753,0.22784028601767767,0.045149571764249365,0.8165037493270931
-0.592691882859486,-0.14740988173642822,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.3807774267269394,0.23228502974621296,0.048119323059962804,0.8264265466676052
-0.592691882859486,-0.10398578459548391,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.3966025356770214,0.23528189446137265,0.05127750979914773,0.8358319294283187
-0.592691882859486,-0.06056168745453938,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.4132577422746394,0.2387079848424972,0.05463004394877408,0.8449004058976958
-0.592691882859486,-0.017137590313594853,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.4296134666922839,0.24033427885018044,0.05818269105785985,0.8537871756391688
-0.592691882859486,0.026286506827349676,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.44697560274538595,0.24302791918023386,0.06195124732353941,0.8621786383216723
-0.592691882859486,0.0697106039682942,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.4636778295274726,0.2445505803926372,0.06594805381074129,0.8703008703788512
-0.592691882859486,0.11313470110923851,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.4809882741019059,0.24567120092544728,0.07018688077863933,0.8779568744037003
-0.592691882859486,0.15655879825018304,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.4981921151663715,0.24522188734620812,0.07466238589924092,0.8852006577671752
-0.592691882859486,0.19998289539112757,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.5150526613610282,0.2461705971100692,0.07945007803379563,0.8920154961337711
-0.592691882859486,0.2434069925320721,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.5322601317577743,0.2452830983147993,0.08447849280081735,0.8982449997770321
-0.592691882859486,0.2868310896730166,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.5488679349177719,0.24485707803736817,0.08979719246444423,0.9041132403526986
-0.592691882859486,0.33025518681396093,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.5654496260406565,0.24346264372874413,0.09552071453333366,0.9098202922545682
-0.592691882859486,0.37367928395490546,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.5822938508912117,0.2408093141086967,0.10191129625113682,0.9152644402422266
-0.592691882859486,0.41710338109585,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.5990305148418814,0.2374877687190845,0.10866996105248775,0.9204086753305076
-0.592691882859486,0.4605274782367945,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.6153449887132336,0.2335812325804011,0.11518617022002664,0.9252661067136543
-0.592691882859486,0.503951575377739,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.6309153913515189,0.22932733332930602,0.12246690740704817,0.9298496836362671
-0.592691882859486,0.5473756725186834,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.646751223474926,0.2246375709604414,0.13017860650405633,0.9341721397309406
-0.592691882859486,0.5907997696596279,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.6619723901449337,0.2196120063553165,0.13827367251550463,0.9382157005515984
-0.592691882859486,0.6342238668005724,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.6773798675385305,0.21302191513318477,0.1467871852734529,0.9420032231138902
-0.592691882859486,0.6776479639415169,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.6925593050920726,0.20661110529769935,0.15573477341887254,0.945572030041129
-0.592691882859486,0.7210720610824615,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.7069603676081373,0.1995563385337659,0.16457104228154354,0.9489331358692212
-0.592691882859486,0.764496158223406,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.7205894101662945,0.1936251138209147,0.1740609540418908,0.9522984729737305
-0.592691882859486,0.8079202553643503,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.7335010269296094,0.18776661322961521,0.1835428863257238,0.955309539372385
-0.592691882859486,0.851344352505295,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.7465035132873941,0.18108643265215651,0.19406581478264284,0.9581734219312543
-0.592691882859486,0.8947684496462396,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.7589126789696443,0.17483750962311626,0.2045572822988856,0.9609365177901323
-0.592691882859486,0.9381925467871837,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.7709175778726082,0.16832154287301027,0.21547046409424994,0.9635205978124589
-0.592691882859486,0.9816166439281282,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.7826490631609461,0.16190876115196795,0.22679986980960778,0.9658338498577427
-0.592691882859486,1.0250407410690727,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.7937066258623524,0.1553564740175943,0.2389055541634432,0.9679727098572927
-0.592691882859486,1.0684648382100173,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.8046478450816238,0.14895287761760062,0.25154525525928506,0.9699818215271377
-0.592691882859486,1.1118889353509618,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.8152378988362288,0.14248911737634937,0.2641936645963323,0.971891747532578
-0.592691882859486,1.1553130324919063,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.8255461448419507,0.13624433161007846,0.2776369892246798,0.9737635976352359
-0.592691882859486,1.1987371296328508,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.8351356695941726,0.13011772462603854,0.2919182274467324,0.975517964257337
-0.592691882859486,1.2421612267737954,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.8442686732969947,0.12386097829519815,0.3064996525215963,0.9771583718768687
-0.592691882859486,1.28558532391474,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.8529586125132822,0.11791314294518675,0.3204228533208446,0.978658857629802
-0.592691882859486,1.3290094210556844,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.8610935717250126,0.11203314428380817,0.33475338290600776,0.9800784499239799
-0.592691882859486,1.3724335181966285,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.8691854519942737,0.10665056995894358,0.3499330521033771,0.981364912784388
-0.592691882859486,1.415857615337573,M,NA,NA,NA,NA,NA,NA,Mutualistic,0.87676949967522,0.10130434289290395,0.3654229613931378,0.9825675072548627
